ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,half_discount_ticket,full_discount_ticket,commute,shopping,business,leisure
20094,0,72,38,15,0,80,28,60,1,137500,0,1,0,0,0,0,1
20094,1,76,40,15,2,85,30,15,1,137500,0,1,0,0,0,0,1
20100,0,56,21,15,1,79,19,60,1,30000,0,1,0,0,0,0,1
20100,0,67,27,60,1,90,20,15,0,30000,0,1,0,0,0,0,1
20100,0,66,18,30,0,59,20,60,2,30000,0,1,0,0,0,0,1
20100,0,72,18,60,0,62,23,15,0,30000,0,1,0,0,0,0,1
20100,0,71,20,15,0,79,19,15,0,30000,0,1,0,0,0,0,1
20100,0,72,19,15,0,65,20,30,1,30000,0,1,0,0,0,0,1
20100,0,66,19,15,2,52,22,15,2,30000,0,1,0,0,0,0,1
20100,1,66,20,60,2,49,23,30,2,30000,0,1,0,0,0,0,1
20100,0,62,23,30,2,43,30,15,1,30000,0,1,0,0,0,0,1
20108,0,12,2,15,1,9,3,15,2,167500,0,1,0,1,0,0,0
20108,1,6,3,60,2,9,2,60,0,167500,0,1,0,1,0,0,0
20108,0,10,2,60,0,7,3,15,0,167500,0,1,0,1,0,0,0
20108,1,10,3,15,2,13,2,15,1,167500,0,1,0,1,0,0,0
20108,1,9,3,60,2,12,2,30,0,167500,0,1,0,1,0,0,0
20108,1,7,3,30,1,10,2,15,1,167500,0,1,0,1,0,0,0
20108,1,8,3,15,1,11,2,30,0,167500,0,1,0,1,0,0,0
20108,0,9,3,30,0,12,2,30,2,167500,0,1,0,1,0,0,0
20108,0,8,3,15,1,11,2,60,1,167500,0,1,0,1,0,0,0
20109,0,14,4,15,1,20,3,60,1,30000,1,1,0,1,0,0,0
20109,0,22,4,15,0,17,5,60,1,30000,1,1,0,1,0,0,0
20109,1,15,4,60,2,16,3,30,0,30000,1,1,0,1,0,0,0
20109,0,15,4,15,0,18,3,60,0,30000,1,1,0,1,0,0,0
20109,0,20,3,15,0,18,4,15,0,30000,1,1,0,1,0,0,0
20109,0,18,3,15,0,16,4,30,1,30000,1,1,0,1,0,0,0
20109,1,16,3,15,2,13,4,15,2,30000,1,1,0,1,0,0,0
20109,0,12,5,30,2,16,4,60,2,30000,1,1,0,1,0,0,0
20109,0,11,6,15,1,15,4,30,2,30000,1,1,0,1,0,0,0
20128,1,29,7,15,2,39,6,15,1,90000,1,0,1,0,0,0,1
20128,1,21,7,60,2,31,5,60,0,90000,1,0,1,0,0,0,1
20128,1,32,6,60,0,23,7,15,0,90000,1,0,1,0,0,0,1
20128,0,44,5,15,1,35,6,15,2,90000,1,0,1,0,0,0,1
20128,0,39,5,30,0,29,7,60,2,90000,1,0,1,0,0,0,1
20128,0,32,5,15,1,24,7,30,1,90000,1,0,1,0,0,0,1
20128,1,29,7,15,1,36,6,30,0,90000,1,0,1,0,0,0,1
20128,0,31,6,30,0,39,5,30,2,90000,1,0,1,0,0,0,1
20128,1,36,5,60,1,27,6,15,1,90000,1,0,1,0,0,0,1
20149,0,18,3,15,1,14,4,15,2,90000,0,0,1,0,0,0,1
20149,0,14,2,60,0,10,3,60,2,90000,0,0,1,0,0,0,1
20149,0,11,4,15,0,15,3,60,0,90000,0,0,1,0,0,0,1
20149,0,21,2,15,1,17,3,15,2,90000,0,0,1,0,0,0,1
20149,1,14,3,60,2,18,2,30,0,90000,0,0,1,0,0,0,1
20149,0,15,2,15,1,11,3,30,1,90000,0,0,1,0,0,0,1
20149,0,13,4,15,1,17,3,30,0,90000,0,0,1,0,0,0,1
20149,0,15,3,30,0,18,2,30,2,90000,0,0,1,0,0,0,1
20149,1,17,2,60,1,13,3,15,1,90000,0,0,1,0,0,0,1
20161,1,14,4,30,1,12,5,30,0,90000,1,0,1,0,1,0,0
20161,1,7,5,60,0,10,4,15,2,90000,1,0,1,0,1,0,0
20161,0,10,4,30,0,8,5,15,2,90000,1,0,1,0,1,0,0
20161,1,13,5,60,2,11,6,60,1,90000,1,0,1,0,1,0,0
20161,1,10,5,60,0,8,6,30,0,90000,1,0,1,0,1,0,0
20161,0,10,4,15,1,9,5,60,1,90000,1,0,1,0,1,0,0
20161,1,7,5,60,0,10,4,15,0,90000,1,0,1,0,1,0,0
20161,0,10,5,30,1,7,6,60,0,90000,1,0,1,0,1,0,0
20161,1,10,5,30,2,14,4,60,0,90000,1,0,1,0,1,0,0
20298,0,89,18,30,1,127,15,15,0,167500,0,1,0,0,0,0,1
20298,0,81,18,60,2,115,17,30,1,167500,0,1,0,0,0,0,1
20298,0,100,17,15,0,143,13,15,2,167500,0,1,0,0,0,0,1
20298,0,74,19,30,0,99,16,30,1,167500,0,1,0,0,0,0,1
20298,1,89,23,30,1,105,17,15,0,167500,0,1,0,0,0,0,1
20298,0,84,17,15,2,99,15,15,2,167500,0,1,0,0,0,0,1
20298,1,99,13,30,2,89,14,30,1,167500,0,1,0,0,0,0,1
20298,0,89,20,15,0,99,15,60,1,167500,0,1,0,0,0,0,1
20298,0,105,16,15,1,94,21,15,2,167500,0,1,0,0,0,0,1
20304,1,224,73,60,1,157,84,15,1,90000,1,1,0,0,0,0,1
20304,0,253,81,15,0,190,105,60,1,90000,1,1,0,0,0,0,1
20304,0,185,69,30,0,167,79,60,2,90000,1,1,0,0,0,0,1
20304,1,174,90,15,0,205,69,60,0,90000,1,1,0,0,0,0,1
20304,0,224,73,15,0,202,80,15,0,90000,1,1,0,0,0,0,1
20304,1,184,80,30,1,205,73,15,0,90000,1,1,0,0,0,0,1
20304,1,148,88,15,2,185,73,15,2,90000,1,1,0,0,0,0,1
20304,1,185,81,60,2,139,89,30,2,90000,1,1,0,0,0,0,1
20304,0,176,92,30,2,123,120,15,1,90000,1,1,0,0,0,0,1
20323,0,29,12,15,2,39,10,15,1,10000,0,0,1,0,0,0,1
20323,1,31,8,60,0,21,11,60,2,10000,0,0,1,0,0,0,1
20323,0,23,12,15,0,32,10,60,0,10000,0,0,1,0,0,0,1
20323,1,44,8,15,1,35,9,15,2,10000,0,0,1,0,0,0,1
20323,0,29,11,60,2,39,8,30,0,10000,0,0,1,0,0,0,1
20323,1,32,8,15,1,24,11,30,1,10000,0,0,1,0,0,0,1
20323,0,36,9,30,0,29,11,15,1,10000,0,0,1,0,0,0,1
20323,0,31,10,30,0,39,8,30,2,10000,0,0,1,0,0,0,1
20323,1,36,8,60,1,27,9,15,1,10000,0,0,1,0,0,0,1
20352,1,13,26,30,1,18,22,15,0,70000,1,0,0,0,0,0,1
20352,1,12,28,60,2,17,25,30,1,70000,1,0,0,0,0,0,1
20352,0,15,26,15,0,21,19,15,2,70000,1,0,0,0,0,0,1
20352,1,11,29,30,0,14,24,30,1,70000,1,0,0,0,0,0,1
20352,1,13,34,30,1,15,25,15,0,70000,1,0,0,0,0,0,1
20352,1,12,25,15,2,14,22,15,2,70000,1,0,0,0,0,0,1
20352,1,14,19,30,2,13,22,30,1,70000,1,0,0,0,0,0,1
20352,1,13,30,15,0,14,22,60,1,70000,1,0,0,0,0,0,1
20352,1,15,24,15,1,14,31,15,2,70000,1,0,0,0,0,0,1
20391,1,29,8,60,1,20,9,15,1,90000,0,1,0,0,1,0,0
20391,1,24,12,60,1,33,9,15,0,90000,0,1,0,0,1,0,0
20391,0,24,8,30,0,21,9,60,2,90000,0,1,0,0,1,0,0
20391,1,22,10,15,0,26,8,60,0,90000,0,1,0,0,1,0,0
20391,1,26,9,15,0,29,8,15,0,90000,0,1,0,0,1,0,0
20391,1,24,9,30,1,26,8,15,0,90000,0,1,0,0,1,0,0
20391,0,24,8,15,2,19,10,15,2,90000,0,1,0,0,1,0,0
20391,1,24,9,60,2,18,10,30,2,90000,0,1,0,0,1,0,0
20391,1,23,10,30,2,16,13,15,1,90000,0,1,0,0,1,0,0
20455,1,185,43,15,1,139,50,15,2,137500,1,1,0,0,0,0,1
20455,1,101,44,60,2,145,34,60,0,137500,1,1,0,0,0,0,1
20455,1,153,41,60,0,107,48,15,0,137500,1,1,0,0,0,0,1
20455,1,209,32,15,1,167,36,15,2,137500,1,1,0,0,0,0,1
20455,0,185,32,30,0,139,44,60,2,137500,1,1,0,0,0,0,1
20455,1,153,34,15,1,115,44,30,1,137500,1,1,0,0,0,0,1
20455,1,169,38,30,0,135,43,15,1,137500,1,1,0,0,0,0,1
20455,0,148,42,30,0,185,32,30,2,137500,1,1,0,0,0,0,1
20455,1,169,32,60,1,127,39,15,1,137500,1,1,0,0,0,0,1
20469,1,101,28,30,1,86,31,30,0,10000,0,1,0,0,0,0,1
20469,1,70,28,15,2,53,32,60,0,10000,0,1,0,0,0,0,1
20469,0,70,28,30,0,60,34,15,2,10000,0,1,0,0,0,0,1
20469,0,76,37,60,1,90,34,60,2,10000,0,1,0,0,0,0,1
20469,0,74,35,60,0,59,41,30,0,10000,0,1,0,0,0,0,1
20469,1,63,31,60,1,74,27,15,1,10000,0,1,0,0,0,0,1
20469,0,74,27,15,0,52,32,60,0,10000,0,1,0,0,0,0,1
20469,1,74,31,30,1,52,34,60,0,10000,0,1,0,0,0,0,1
20469,0,71,32,30,2,101,28,60,0,10000,0,1,0,0,0,0,1
20521,0,21,9,15,1,29,8,60,2,50000,0,1,0,1,0,0,0
20521,1,22,11,60,1,27,8,60,1,50000,0,1,0,1,0,0,0
20521,1,20,9,30,2,27,8,60,0,50000,0,1,0,1,0,0,0
20521,0,29,8,30,0,21,11,15,1,50000,0,1,0,1,0,0,0
20521,0,20,9,15,1,29,8,30,2,50000,0,1,0,1,0,0,0
20521,0,31,10,15,2,22,13,30,2,50000,0,1,0,1,0,0,0
20521,1,31,8,15,2,24,9,60,0,50000,0,1,0,1,0,0,0
20521,1,29,11,15,1,39,10,30,0,50000,0,1,0,1,0,0,0
20521,0,27,8,15,1,19,9,30,1,50000,0,1,0,1,0,0,0
20540,1,5,0,60,1,3,1,15,1,137500,0,0,1,1,0,0,0
20540,0,5,1,15,0,4,2,60,1,137500,0,0,1,1,0,0,0
20540,1,3,1,60,2,4,0,30,0,137500,0,0,1,1,0,0,0
20540,1,4,0,60,0,3,1,15,0,137500,0,0,1,1,0,0,0
20540,1,4,1,15,0,5,0,15,0,137500,0,0,1,1,0,0,0
20540,1,3,1,30,1,4,0,15,0,137500,0,0,1,1,0,0,0
20540,1,3,1,15,2,4,0,15,2,137500,0,0,1,1,0,0,0
20540,1,4,1,60,2,3,2,30,2,137500,0,0,1,1,0,0,0
20540,1,4,1,30,2,3,2,15,1,137500,0,0,1,1,0,0,0
20572,1,17,3,60,1,12,4,15,1,112500,0,0,1,1,0,0,0
20572,0,20,3,15,0,15,4,60,1,112500,0,0,1,1,0,0,0
20572,1,13,3,60,2,14,2,30,0,112500,0,0,1,1,0,0,0
20572,1,16,2,60,0,13,3,15,0,112500,0,0,1,1,0,0,0
20572,1,16,4,15,0,17,3,15,0,112500,0,0,1,1,0,0,0
20572,1,14,4,30,1,16,3,15,0,112500,0,0,1,1,0,0,0
20572,0,14,3,15,2,11,4,15,2,112500,0,0,1,1,0,0,0
20572,1,14,3,60,2,11,4,30,2,112500,0,0,1,1,0,0,0
20572,0,9,4,15,1,14,3,30,2,112500,0,0,1,1,0,0,0
20597,0,22,6,15,1,31,5,60,1,50000,0,0,1,0,0,0,1
20597,1,26,7,60,1,35,5,15,0,50000,0,0,1,0,0,0,1
20597,0,26,5,30,0,23,6,60,2,50000,0,0,1,0,0,0,1
20597,0,24,6,15,0,28,5,60,0,50000,0,0,1,0,0,0,1
20597,1,31,5,15,0,28,6,15,0,50000,0,0,1,0,0,0,1
20597,1,26,6,30,1,28,5,15,0,50000,0,0,1,0,0,0,1
20597,1,26,5,15,2,21,6,15,2,50000,0,0,1,0,0,0,1
20597,1,26,5,60,2,19,6,30,2,50000,0,0,1,0,0,0,1
20597,0,17,8,15,1,24,6,30,2,50000,0,0,1,0,0,0,1
20676,0,71,11,30,0,83,10,30,1,30000,1,1,0,0,0,0,1
20676,0,43,12,60,0,58,10,15,2,30000,1,1,0,0,0,0,1
20676,1,49,12,15,2,58,10,30,0,30000,1,1,0,0,0,0,1
20676,1,74,13,60,2,63,14,60,1,30000,1,1,0,0,0,0,1
20676,0,49,15,30,0,61,13,60,0,30000,1,1,0,0,0,0,1
20676,1,52,11,60,1,61,10,15,1,30000,1,1,0,0,0,0,1
20676,1,43,12,60,0,61,10,15,0,30000,1,1,0,0,0,0,1
20676,0,43,13,60,0,61,11,30,1,30000,1,1,0,0,0,0,1
20676,0,83,10,60,0,58,12,30,2,30000,1,1,0,0,0,0,1
20696,0,16,6,15,1,23,5,60,1,167500,0,1,0,1,0,0,0
20696,0,26,6,15,0,20,8,60,1,167500,0,1,0,1,0,0,0
20696,1,17,6,60,2,19,5,30,0,167500,0,1,0,1,0,0,0
20696,0,18,6,15,0,21,5,60,0,167500,0,1,0,1,0,0,0
20696,0,23,5,15,0,21,6,15,0,167500,0,1,0,1,0,0,0
20696,0,21,5,15,0,19,6,30,1,167500,0,1,0,1,0,0,0
20696,1,19,5,15,2,15,6,15,2,167500,0,1,0,1,0,0,0
20696,0,14,7,30,2,19,6,60,2,167500,0,1,0,1,0,0,0
20696,1,18,7,30,2,13,9,15,1,167500,0,1,0,1,0,0,0
20697,0,11,3,15,1,15,2,60,2,90000,0,1,0,1,0,0,0
20697,0,14,2,60,1,12,3,60,1,90000,0,1,0,1,0,0,0
20697,0,14,2,60,0,11,3,30,2,90000,0,1,0,1,0,0,0
20697,0,15,2,30,0,11,3,15,1,90000,0,1,0,1,0,0,0
20697,1,15,2,30,2,11,3,15,1,90000,0,1,0,1,0,0,0
20697,0,17,3,15,2,12,4,30,2,90000,0,1,0,1,0,0,0
20697,0,17,2,15,2,13,3,60,0,90000,0,1,0,1,0,0,0
20697,0,21,3,30,0,16,4,15,1,90000,0,1,0,1,0,0,0
20697,1,10,3,30,1,14,2,15,1,90000,0,1,0,1,0,0,0
20808,0,25,9,15,1,36,8,60,1,70000,0,0,1,0,0,1,0
20808,0,40,8,15,0,30,11,60,1,70000,0,0,1,0,0,1,0
20808,1,27,8,60,2,29,7,30,0,70000,0,0,1,0,0,1,0
20808,1,33,7,60,0,28,9,15,0,70000,0,0,1,0,0,1,0
20808,1,32,9,15,0,36,8,15,0,70000,0,0,1,0,0,1,0
20808,1,29,9,30,1,33,8,15,0,70000,0,0,1,0,0,1,0
20808,0,29,8,15,2,24,9,15,2,70000,0,0,1,0,0,1,0
20808,1,29,8,60,2,22,9,30,2,70000,0,0,1,0,0,1,0
20808,1,20,12,15,1,28,9,30,2,70000,0,0,1,0,0,1,0
20818,1,12,2,60,1,8,3,15,1,90000,1,0,1,0,1,0,0
20818,0,13,2,15,0,10,3,60,1,90000,1,0,1,0,1,0,0
20818,1,9,3,60,2,10,2,30,0,90000,1,0,1,0,1,0,0
20818,0,9,3,15,0,11,2,60,0,90000,1,0,1,0,1,0,0
20818,0,12,2,15,0,10,3,15,0,90000,1,0,1,0,1,0,0
20818,0,11,2,15,0,9,3,30,1,90000,1,0,1,0,1,0,0
20818,1,8,3,15,2,10,2,15,2,90000,1,0,1,0,1,0,0
20818,1,10,2,60,2,7,3,30,2,90000,1,0,1,0,1,0,0
20818,1,9,2,30,2,6,3,15,1,90000,1,0,1,0,1,0,0
20836,0,45,12,30,0,53,11,30,1,10000,0,1,0,1,0,0,0
20836,1,37,11,15,2,28,12,60,0,10000,0,1,0,1,0,0,0
20836,1,31,13,15,2,37,11,30,0,10000,0,1,0,1,0,0,0
20836,0,40,14,60,1,47,13,60,2,10000,0,1,0,1,0,0,0
20836,1,31,15,30,0,39,13,60,0,10000,0,1,0,1,0,0,0
20836,1,33,12,60,1,39,10,15,1,10000,0,1,0,1,0,0,0
20836,1,39,10,15,0,27,12,60,0,10000,0,1,0,1,0,0,0
20836,1,27,13,60,0,39,12,30,1,10000,0,1,0,1,0,0,0
20836,1,53,11,60,0,37,12,30,2,10000,0,1,0,1,0,0,0
21044,0,38,16,15,1,51,15,60,2,70000,0,1,0,0,0,0,1
21044,0,49,16,60,1,39,21,60,1,70000,0,1,0,0,0,0,1
21044,1,36,16,30,2,49,15,60,0,70000,0,1,0,0,0,0,1
21044,1,38,21,15,1,51,16,30,0,70000,0,1,0,0,0,0,1
21044,1,51,16,30,2,36,17,15,1,70000,0,1,0,0,0,0,1
21044,0,57,19,15,2,40,26,30,2,70000,0,1,0,0,0,0,1
21044,1,57,16,15,2,43,18,60,0,70000,0,1,0,0,0,0,1
21044,0,70,19,30,0,53,22,15,1,70000,0,1,0,0,0,0,1
21044,0,34,17,30,1,49,15,15,1,70000,0,1,0,0,0,0,1
21120,0,12,11,15,1,9,12,15,2,112500,0,0,0,1,0,0,0
21120,0,9,9,60,0,6,11,60,2,112500,0,0,0,1,0,0,0
21120,0,10,10,60,0,7,12,15,0,112500,0,0,0,1,0,0,0
21120,0,13,8,15,1,10,9,15,2,112500,0,0,0,1,0,0,0
21120,0,12,8,30,0,9,11,60,2,112500,0,0,0,1,0,0,0
21120,1,7,11,30,1,10,9,15,1,112500,0,0,0,1,0,0,0
21120,0,11,9,30,0,8,11,15,1,112500,0,0,0,1,0,0,0
21120,1,12,8,30,2,9,11,30,0,112500,0,0,0,1,0,0,0
21120,1,8,10,15,1,11,8,60,1,112500,0,0,0,1,0,0,0
21146,1,64,7,30,1,54,8,30,0,30000,0,0,1,0,0,0,1
21146,1,44,7,15,2,33,8,60,0,30000,0,0,1,0,0,0,1
21146,1,37,8,15,2,44,7,30,0,30000,0,0,1,0,0,0,1
21146,1,56,8,60,2,48,9,60,1,30000,0,0,1,0,0,0,1
21146,1,47,9,60,0,37,10,30,0,30000,0,0,1,0,0,0,1
21146,1,47,6,15,1,40,7,60,1,30000,0,0,1,0,0,0,1
21146,1,47,6,15,0,33,8,60,0,30000,0,0,1,0,0,0,1
21146,0,33,9,60,0,47,8,30,1,30000,0,0,1,0,0,0,1
21146,0,45,8,30,2,64,7,60,0,30000,0,0,1,0,0,0,1
21199,0,69,18,15,0,48,22,30,1,50000,1,1,0,0,0,0,1
21199,1,63,21,30,1,44,23,60,2,50000,1,1,0,0,0,0,1
21199,0,55,21,15,0,78,16,15,2,50000,1,1,0,0,0,0,1
21199,0,41,24,30,0,54,20,30,1,50000,1,1,0,0,0,0,1
21199,1,48,28,30,1,57,21,15,0,50000,1,1,0,0,0,0,1
21199,0,54,18,15,2,46,21,15,2,50000,1,1,0,0,0,0,1
21199,0,49,18,30,1,54,16,30,2,50000,1,1,0,0,0,0,1
21199,0,49,25,15,0,54,18,60,1,50000,1,1,0,0,0,0,1
21199,1,51,26,15,2,57,20,15,1,50000,1,1,0,0,0,0,1
21289,0,158,25,30,0,186,23,30,1,112500,1,1,0,0,0,0,1
21289,0,97,27,60,0,129,23,15,2,112500,1,1,0,0,0,0,1
21289,1,109,28,15,2,129,23,30,0,112500,1,1,0,0,0,0,1
21289,0,140,31,60,1,164,28,60,2,112500,1,1,0,0,0,0,1
21289,1,136,29,60,0,109,34,30,0,112500,1,1,0,0,0,0,1
21289,1,115,25,60,1,136,22,15,1,112500,1,1,0,0,0,0,1
21289,1,95,26,60,0,136,22,15,0,112500,1,1,0,0,0,0,1
21289,1,136,26,30,1,95,28,60,0,112500,1,1,0,0,0,0,1
21289,0,186,23,60,0,130,27,30,2,112500,1,1,0,0,0,0,1
21458,1,57,15,30,0,68,13,30,1,70000,1,1,0,0,0,0,1
21458,1,47,13,15,2,35,15,60,0,70000,1,1,0,0,0,0,1
21458,1,40,16,15,2,47,13,30,0,70000,1,1,0,0,0,0,1
21458,0,51,18,60,1,60,16,60,2,70000,1,1,0,0,0,0,1
21458,1,49,17,60,0,40,19,30,0,70000,1,1,0,0,0,0,1
21458,0,49,13,15,1,42,14,60,1,70000,1,1,0,0,0,0,1
21458,0,35,15,60,0,49,13,15,0,70000,1,1,0,0,0,0,1
21458,0,35,16,60,0,49,15,30,1,70000,1,1,0,0,0,0,1
21458,1,47,15,30,2,68,13,60,0,70000,1,1,0,0,0,0,1
21492,0,13,5,15,1,17,4,60,2,50000,0,0,1,0,0,0,1
21492,0,16,4,60,1,13,5,60,1,50000,0,0,1,0,0,0,1
21492,0,16,4,60,0,12,5,30,2,50000,0,0,1,0,0,0,1
21492,1,13,5,15,1,17,4,30,0,50000,0,0,1,0,0,0,1
21492,1,17,4,30,2,12,5,15,1,50000,0,0,1,0,0,0,1
21492,0,19,5,15,2,13,7,30,2,50000,0,0,1,0,0,0,1
21492,1,19,4,15,2,14,5,60,0,50000,0,0,1,0,0,0,1
21492,0,23,5,30,0,18,6,15,1,50000,0,0,1,0,0,0,1
21492,1,11,5,30,1,16,4,15,1,50000,0,0,1,0,0,0,1
21500,1,41,33,15,2,54,29,15,1,112500,0,1,0,0,0,0,1
21500,0,42,23,60,0,30,30,60,2,112500,0,1,0,0,0,0,1
21500,1,45,28,60,0,31,32,15,0,112500,0,1,0,0,0,0,1
21500,0,61,22,15,1,49,24,15,2,112500,0,1,0,0,0,0,1
21500,0,54,22,30,0,41,29,60,2,112500,0,1,0,0,0,0,1
21500,1,45,23,15,1,33,30,30,1,112500,0,1,0,0,0,0,1
21500,1,39,29,15,1,49,25,30,0,112500,0,1,0,0,0,0,1
21500,0,43,28,30,0,54,22,30,2,112500,0,1,0,0,0,0,1
21500,0,37,26,15,1,49,22,60,1,112500,0,1,0,0,0,0,1
21509,0,41,16,15,1,31,19,15,2,50000,0,0,1,0,0,0,1
21509,1,23,17,60,2,32,13,60,0,50000,0,0,1,0,0,0,1
21509,1,34,16,60,0,24,18,15,0,50000,0,0,1,0,0,0,1
21509,0,47,12,15,1,37,13,15,2,50000,0,0,1,0,0,0,1
21509,0,41,12,30,0,31,16,60,2,50000,0,0,1,0,0,0,1
21509,0,34,13,15,1,26,17,30,1,50000,0,0,1,0,0,0,1
21509,0,38,14,30,0,30,16,15,1,50000,0,0,1,0,0,0,1
21509,0,33,16,30,0,41,12,30,2,50000,0,0,1,0,0,0,1
21509,1,28,15,15,1,38,12,60,1,50000,0,0,1,0,0,0,1
21577,1,39,23,30,1,55,19,15,0,167500,1,1,0,0,0,0,1
21577,1,35,24,60,2,50,22,30,1,167500,1,1,0,0,0,0,1
21577,1,62,17,15,2,44,22,15,0,167500,1,1,0,0,0,0,1
21577,1,43,21,30,1,32,26,30,0,167500,1,1,0,0,0,0,1
21577,1,39,30,30,1,46,22,15,0,167500,1,1,0,0,0,0,1
21577,0,43,19,15,2,37,22,15,2,167500,1,1,0,0,0,0,1
21577,1,43,17,30,2,39,19,30,1,167500,1,1,0,0,0,0,1
21577,1,43,19,60,1,39,26,15,0,167500,1,1,0,0,0,0,1
21577,1,41,28,15,2,46,21,15,1,167500,1,1,0,0,0,0,1
21589,1,107,28,60,1,75,32,15,1,167500,0,1,0,0,0,1,0
21589,1,91,40,60,1,121,31,15,0,167500,0,1,0,0,0,1,0
21589,0,88,27,30,0,80,31,60,2,167500,0,1,0,0,0,1,0
21589,1,83,35,15,0,98,27,60,0,167500,0,1,0,0,0,1,0
21589,0,96,31,15,0,107,28,15,0,167500,0,1,0,0,0,1,0
21589,0,98,28,15,0,88,31,30,1,167500,0,1,0,0,0,1,0
21589,1,71,34,15,2,88,28,15,2,167500,0,1,0,0,0,1,0
21589,1,88,31,60,2,66,34,30,2,167500,0,1,0,0,0,1,0
21589,0,59,46,15,1,84,35,30,2,167500,0,1,0,0,0,1,0
21619,0,140,40,30,0,165,36,30,1,30000,0,1,0,0,0,0,1
21619,1,114,36,15,2,86,42,60,0,30000,0,1,0,0,0,0,1
21619,0,114,36,30,0,97,43,15,2,30000,0,1,0,0,0,0,1
21619,0,124,48,60,1,146,44,60,2,30000,0,1,0,0,0,0,1
21619,0,97,52,30,0,121,46,60,0,30000,0,1,0,0,0,0,1
21619,1,103,39,60,1,121,34,15,1,30000,0,1,0,0,0,0,1
21619,1,84,41,60,0,121,34,15,0,30000,0,1,0,0,0,0,1
21619,1,121,40,30,1,84,44,60,0,30000,0,1,0,0,0,0,1
21619,0,165,36,60,0,116,42,30,2,30000,0,1,0,0,0,0,1
21620,0,47,14,15,1,35,17,15,2,30000,1,1,0,0,0,0,1
21620,1,26,15,60,2,37,11,60,0,30000,1,1,0,0,0,0,1
21620,0,27,16,15,0,39,14,60,0,30000,1,1,0,0,0,0,1
21620,0,43,12,15,2,53,11,15,1,30000,1,1,0,0,0,0,1
21620,0,47,11,30,0,35,15,60,2,30000,1,1,0,0,0,0,1
21620,1,29,15,30,1,39,11,15,1,30000,1,1,0,0,0,0,1
21620,1,43,13,30,0,34,14,15,1,30000,1,1,0,0,0,0,1
21620,1,47,11,30,2,38,14,30,0,30000,1,1,0,0,0,0,1
21620,0,32,13,15,1,43,11,60,1,30000,1,1,0,0,0,0,1
21623,1,148,70,30,1,212,58,15,0,30000,0,1,0,0,0,0,1
21623,1,193,67,30,1,135,73,60,2,30000,0,1,0,0,0,0,1
21623,1,239,50,15,2,167,67,15,0,30000,0,1,0,0,0,0,1
21623,1,166,64,30,1,124,77,30,0,30000,0,1,0,0,0,0,1
21623,1,175,67,15,0,149,90,30,1,30000,0,1,0,0,0,0,1
21623,1,141,67,15,2,166,58,15,2,30000,0,1,0,0,0,0,1
21623,0,149,57,30,1,166,50,30,2,30000,0,1,0,0,0,0,1
21623,1,149,79,15,0,166,58,60,1,30000,0,1,0,0,0,0,1
21623,0,175,64,15,1,157,83,15,2,30000,0,1,0,0,0,0,1
21694,1,90,12,30,1,76,13,30,0,112500,0,0,1,1,0,0,0
21694,0,47,13,60,0,62,12,15,2,112500,0,0,1,1,0,0,0
21694,1,53,14,15,2,62,12,30,0,112500,0,0,1,1,0,0,0
21694,0,67,16,60,1,79,14,60,2,112500,0,0,1,1,0,0,0
21694,1,66,15,60,0,52,17,30,0,112500,0,0,1,1,0,0,0
21694,0,66,11,15,1,56,13,60,1,112500,0,0,1,1,0,0,0
21694,1,66,11,15,0,46,13,60,0,112500,0,0,1,1,0,0,0
21694,0,46,14,60,0,66,13,30,1,112500,0,0,1,1,0,0,0
21694,1,90,12,60,0,63,13,30,2,112500,0,0,1,1,0,0,0
21712,1,22,7,15,2,29,6,15,1,112500,1,0,0,1,0,0,0
21712,1,16,6,60,2,23,4,60,0,112500,1,0,0,1,0,0,0
21712,1,24,5,60,0,17,6,15,0,112500,1,0,0,1,0,0,0
21712,1,26,5,15,2,33,4,15,1,112500,1,0,0,1,0,0,0
21712,0,29,4,30,0,22,6,60,2,112500,1,0,0,1,0,0,0
21712,1,24,4,15,1,18,6,30,1,112500,1,0,0,1,0,0,0
21712,1,21,6,15,1,26,5,30,0,112500,1,0,0,1,0,0,0
21712,1,29,4,30,2,23,5,30,0,112500,1,0,0,1,0,0,0
21712,0,20,5,15,1,26,4,60,1,112500,1,0,0,1,0,0,0
21749,0,55,16,30,0,65,15,30,1,90000,1,1,0,0,0,0,1
21749,1,45,15,15,2,34,17,60,0,90000,1,1,0,0,0,0,1
21749,0,45,15,30,0,38,18,15,2,90000,1,1,0,0,0,0,1
21749,1,58,18,60,2,49,20,60,1,90000,1,1,0,0,0,0,1
21749,1,48,19,60,0,38,21,30,0,90000,1,1,0,0,0,0,1
21749,1,48,14,15,1,40,16,60,1,90000,1,1,0,0,0,0,1
21749,1,33,17,60,0,48,14,15,0,90000,1,1,0,0,0,0,1
21749,1,48,16,30,1,33,18,60,0,90000,1,1,0,0,0,0,1
21749,0,65,15,60,0,46,17,30,2,90000,1,1,0,0,0,0,1
21756,1,48,13,60,2,36,14,15,1,90000,0,1,0,0,0,0,1
21756,0,45,13,60,1,36,18,60,1,90000,0,1,0,0,0,0,1
21756,0,34,14,30,2,45,13,60,0,90000,0,1,0,0,0,0,1
21756,0,48,13,30,0,36,18,15,1,90000,0,1,0,0,0,0,1
